#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-05-10T18:53:17 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ60997c9c16b320	
#INFO	-out.max=9999	
#INFO	queryParameters=17	
#-oc.form=dec
#-out.max=9999
#-order=I
#-out.src=II/7A/catalog
#-nav=cat:II/7A&tab:{II/7A/catalog}&key:source=II/7A/catalog&HTTPPRM:&&-ref=VIZ60997c9c16b320&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=JP11&-out=LID&-out=n_LID&-out=I&-sort=I&-out=ref&-out=_RA&-out=_DE&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=II/7A/catalog
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=II/7A/catalog
#-out=JP11
#-out=LID
#-out=n_LID
#-out=I
#-out=ref
#-out=_RA
#-out=_DE
#

#RESOURCE=yCat_2007
#Name: II/7A
#Title: UBVRIJKLMNH Photoelectric Catalogue (Morel+ 1978)
#Table	II_7A_catalog:
#Name: II/7A/catalog
#Title: Catalog Data
#Column	JP11	(A6)	Johnson Photometry 11 colours number	[ucd=meta.id]
#Column	LID	(F11.8)	Coded identification number	[ucd=meta.id;meta.main]
#Column	n_LID	(A1)	[ DSV%1-3] Suffix to LID	[ucd=meta.note]
#Column	I	(F6.3)	? I magnitude: 0.88, 0.87 um	[ucd=phot.mag;em.opt.I]
#Column	ref	(I4)	[8001,8154] Reference number (see file: refs)	[ucd=meta.id]
#Column	_RA	(F9.5)	J2000 Position from Simbad -- not always accurate or existing (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	J2000 Position from Simbad -- not always accurate or existing (declination part)	[ucd=pos.eq.dec;meta.main]
JP11;LID;n_LID;I;ref;_RA;_DE
  3720; 1.00268729; ;10.660;8059;073.43034;-68.71481
  3721; 1.00268743; ;      ;8143;074.45000;-66.45500
  3722; 1.00268757; ; 8.520;8059;073.55940;-69.21012
  3722; 1.00268757; ;      ;8129;073.55940;-69.21012
  3724; 1.00268809; ;12.000;8059;074.04583;-69.25833
  3725; 1.00268835; ;10.130;8059;074.19616;-69.84022
  3726; 1.00268907; ;10.490;8059;075.78676;-66.95969
  3727; 1.00268939; ;10.700;8059;076.06210;-67.25149
  3728; 1.00268946; ;10.050;8059;076.30091;-66.73682
  3729; 1.00268993; ;11.870;8059;075.61667;-70.68500
  3730; 1.00269006; ;10.360;8059;075.53081;-71.33698
  3730; 1.00269006; ;      ;8129;075.53081;-71.33698
  3730; 1.00269006; ;      ;8143;075.53081;-71.33698
  3733; 1.00269050; ;11.710;8059;076.82917;-68.53333
  3734; 1.00269128; ;10.180;8059;077.59495;-68.77328
  3735; 1.00269172; ;10.300;8059;077.41216;-71.40062
  3736; 1.00269217; ;11.520;8059;078.33250;-69.37083
  3736; 1.00269217; ;      ;8143;078.33250;-69.37083
  3738; 1.00269227; ; 9.990;8059;078.47500;-69.53000
  3738; 1.00269227; ;      ;8143;078.47500;-69.53000
  3740; 1.00269321; ;10.420;8059;079.48375;-69.26750
  3741; 1.00269333; ;11.320;8059;079.60000;-69.20000
  3742; 1.00269445; ;10.690;8059;080.70000;-68.01667
  3743; 1.00269475; ;11.380;8059;080.71332;-71.71787
  3744; 1.00269546; ; 9.800;8059;081.68881;-68.83134
  3745; 1.00269547; ;11.440;8059;081.54708;-71.56111
  3746; 1.00269599; ; 8.760;8059;082.07367;-69.13783
  3746; 1.00269599; ;      ;8143;082.07367;-69.13783
  3748; 1.00269644; ;11.140;8059;082.56525;-67.53946
  3749; 1.00269660; ;11.160;8059;082.69908;-71.06730
  3750; 1.00269661; ;10.020;8059;082.70867;-69.52483
  3751; 1.00269662; ; 9.910;8059;082.71450;-69.04962
  3752; 1.00269676; ;11.540;8059;082.81458;-71.06917
  3753; 1.00269696; ;      ;8129;082.91812;-69.88394
  3754; 1.00269700; ;10.380;8059;082.96783;-68.54413
  3755; 1.00269723; ; 8.640;8059;083.10000;-67.70167
  3755; 1.00269723; ;      ;8129;083.10000;-67.70167
  3757; 1.00269781; ; 9.680;8059;083.59362;-67.02322
  3758; 1.00269787; ;10.490;8059;083.64315;-66.97316
  3759; 1.00269797; ;10.690;8059;083.70000;-67.35667
  3760; 1.00269801; ;10.310;8059;083.72500;-67.35500
  3761; 1.00269841; ;11.490;8059;083.95417;-67.44000
  3762; 1.00269845; ;11.720;8059;083.97917;-67.46333
  3763; 1.00269858; ;11.120;8059;084.18083;-69.49611
  3764; 1.00269859; ;10.510;8059;084.17500;-69.49833
  3765; 1.00269891; ;11.050;8059;084.45430;-69.08562
  3766; 1.00269896; ;11.290;8059;084.46250;-68.91500
  3767; 1.00269902; ; 9.510;8059;084.53991;-69.10593
  3768; 1.00269953; ; 8.790;8059;085.05072;-69.66801
  3768; 1.00269953; ;      ;8129;085.05072;-69.66801
  3770; 1.00269982; ;10.080;8059;085.24087;-69.25866
  3770; 1.00269992; ;10.990;8059;085.36532;-69.80104
  3772; 1.00270086; ; 9.810;8059;086.31924;-68.99777
  3773; 1.00270151; ;11.740;8059;087.25833;-70.04333
  3774; 1.00270196; ;11.640;8059;087.83660;-70.28592
  3775; 1.00270754; ;11.020;8059;071.76854;-67.11475
  3776; 1.00270933; ;10.870;8059;075.02700;-65.76083
  3777; 1.00270949; ;11.130;8059;075.30623;-65.81093
  3778; 1.00271182; ; 8.870;8059;080.25713;-65.80068
  3778; 1.00271182; ;      ;8129;080.25713;-65.80068
  3780; 1.00271191; ; 8.230;8059;080.42856;-65.74922
  3780; 1.00271191; ;      ;8129;080.42856;-65.74922
  3782; 1.00271192; ;10.290;8059;080.42100;-65.86868
  3783; 1.00271279; ;10.990;8059;081.94348;-65.68212
  3784; 1.00275877; ;      ;8140;057.40142;+38.98207
  3784; 1.00275877;D;      ;8111;057.40142;+38.98207
  3784; 1.00275877;V;      ;8140;057.40142;+38.98207
  3784; 1.00278937; ;      ;8140;055.19570;+32.53159
  3788; 1.00281934; ; 9.850;8027;064.81597;+29.10746
  3789; 1.00282624;V; 7.790;8027;073.99744;+30.56709
  3789; 1.00282624;V;      ;8048;073.99744;+30.56709
  3789; 1.00282624;V;      ;8140;073.99744;+30.56709
  3792; 1.00283571; ; 9.040;8027;065.48920;+28.44321
  3792; 1.00283571; ; 8.410;8048;065.48920;+28.44321
  3794; 1.00284419; ; 8.420;8027;065.49764;+19.53512
  3794; 1.00284419; ; 8.280;8048;065.49764;+19.53512
  3796; 1.00285846; ; 9.040;8027;067.51663;+18.23039
  3797; 1.00285968; ;      ;8130;070.73240;+18.95817
  3798; 1.00287841; ;      ;8140;081.17834;+01.73007
  3799; 1.00293782; ;      ;8140;076.12496;-03.78730
  3800; 1.00306070; ;      ;8142;167.45802;-60.51464
  3801; 1.00310480;V;      ;8140;168.96841;-69.91298
  3801; 1.00310480;V;      ;8140;168.96841;-69.91298
  3803; 1.00313643; ;      ;8102;271.18192;-21.15853
  3804; 1.00316248; ;      ;8111;266.49079;-30.20022
  3805; 1.00316285; ;      ;8111;267.05850;-28.01476
  3805; 1.00316285; ;      ;8142;267.05850;-28.01476
  3807; 1.00322479; ;10.230;8147;255.84697;-38.11745
  3808; 1.00322650; ;10.380;8147;255.92312;-38.00131
  3809; 1.00322651; ;10.370;8147;255.86897;-38.01265
  3810; 1.00322652; ; 8.120;8147;255.84477;-38.04699
  3811; 1.00325367; ;      ;8140;240.77283;-40.30719
  3812; 1.00326383; ;      ;8111;253.60796;-42.64597
  3813; 1.00333424; ;      ;8111;301.19625;+29.16686
  3814; 1.00334060; ;      ;8111;304.54346;+30.44228
  3815; 1.00344361;V;      ;8140;291.49479;+21.20869
  3815; 1.00344361;V;      ;8140;291.49479;+21.20869
  3817; 1.00351123; ;      ;8111;299.42699;+17.37612
  3818; 1.00356404;V;      ;8140;299.38759;+11.04367
  3818; 1.00356404;V;      ;8140;299.38759;+11.04367
  3820; 2.01040015; ;      ;8122;         ;
  3821; 2.01040016; ;      ;8122;         ;
  3822; 2.01040041; ;      ;8122;         ;
  3823; 2.01040045; ;      ;8122;         ;
  3824; 2.01040058; ;      ;8122;         ;
  3825; 2.01040061; ;      ;8122;         ;
  3826; 2.01040063; ;      ;8122;         ;
  3827; 2.01040066; ;      ;8122;006.11042;-71.99306
  3828; 2.01040069; ;      ;8122;         ;
  3829; 2.01040089; ;      ;8122;         ;
  3830; 2.01040090; ;      ;8122;         ;
  3831; 2.01040100; ;      ;8122;         ;
  3832; 2.01040125; ;      ;8122;005.97492;-72.06392
  3833; 2.01040130; ;      ;8122;         ;
  3834; 2.01040133; ;      ;8122;         ;
  3835; 2.01040162; ;      ;8122;         ;
  3836; 2.01040174; ;      ;8122;         ;
  3837; 2.01040182; ;      ;8122;         ;
  3838; 2.01040207; ;      ;8122;         ;
  3839; 2.01040212; ;      ;8122;         ;
  3840; 2.01040238; ;      ;8122;         ;
  3841; 2.01040244; ;      ;8122;         ;
  3842; 2.01040263; ;      ;8122;         ;
  3843; 2.01040265; ;      ;8122;         ;
  3844; 2.01040271; ;      ;8122;         ;
  3845; 2.01040275; ;      ;8122;         ;
  3846; 2.01040277; ;      ;8122;         ;
  3847; 2.01040284; ;      ;8122;         ;
  3848; 2.01040285; ;      ;8122;         ;
  3849; 2.01040286; ;      ;8122;         ;
  3850; 2.01040290; ;      ;8122;         ;
  3851; 2.01041727; ;      ;8122;005.84637;-72.17633
  3852; 2.01041733; ;      ;8122;005.85387;-72.19172
  3853; 2.01041735; ;      ;8122;005.84467;-72.19481
  3854; 2.01041761; ;      ;8122;006.00212;-72.20203
  3855; 2.01041765; ;      ;8122;005.99458;-72.19103
  3856; 2.01042728; ;      ;8122;005.71342;-72.11903
  3857; 2.01042743; ;      ;8122;005.74500;-72.15822
  3858; 2.01043741; ;      ;8122;005.72008;-72.02508
  3859; 2.01043743; ;      ;8122;005.74487;-72.01678
  3860; 2.01044729; ;      ;8122;006.01704;-71.94058
  3861; 2.01044737; ;      ;8122;005.94217;-71.96028
  3862; 2.01044739; ;      ;8122;005.95717;-71.95992
  3863; 2.01044741; ;      ;8122;005.98200;-71.95783
  3864; 2.01044743; ;      ;8122;005.98837;-71.96494
  3865; 2.01045529; ;      ;8122;005.84583;-72.07333
  3866; 2.01045627; ;      ;8122;005.84583;-72.07333
  3867; 2.01045703; ;      ;8122;006.03267;-71.96436
  3868; 2.01045704; ;      ;8122;006.06308;-71.96883
  3869; 2.01045717; ;      ;8122;006.11246;-71.98131
  3870; 2.01045723; ;      ;8122;006.21346;-71.97833
  3871; 2.01045731; ;      ;8122;006.24812;-71.99811
  3872; 2.01045740; ;      ;8122;006.26783;-71.97000
  3873; 2.01046702; ;      ;8122;006.27267;-72.00756
  3874; 2.01046703; ;      ;8122;006.29579;-72.00531
  3875; 2.01046718; ;      ;8122;006.39454;-72.02075
  3876; 2.01046742; ;      ;8122;006.35671;-72.06269
  3877; 2.01046743; ;      ;8122;006.37225;-72.06961
  3878; 2.01046744; ;      ;8122;006.37908;-72.07208
  3879; 2.01046747; ;      ;8122;006.39883;-72.06886
  3880; 2.01046752; ;      ;8122;006.43842;-72.06394
  3881; 2.01047718; ;      ;8122;006.39750;-72.12897
  3882; 2.01047719; ;      ;8122;006.35758;-72.12953
  3883; 2.01047726; ;      ;8122;006.43337;-72.11406
  3884; 2.01048704; ;      ;8122;006.04383;-72.18789
  3885; 2.01048705; ;      ;8122;006.05600;-72.19069
  3886; 2.01048726; ;      ;8122;006.15962;-72.19483
  3887; 2.01048727; ;      ;8122;006.14825;-72.18992
  3888; 2.01048729; ;      ;8122;006.18337;-72.18242
  3889; 2.01290201; ;      ;8029;007.58305;+59.97755
  3890; 2.04570136; ; 3.790;8029;020.02048;+58.23161
  3891; 2.04570198; ;      ;8111;019.63781;+58.37514
  3892; 2.05810022; ; 5.420;8057;023.13750;+60.60167
  3893; 2.08690003; ; 6.960;8039;034.19330;+57.02935
  3894; 2.08690016; ; 5.950;8029;034.21548;+57.05525
  3895; 2.08690339; ; 8.300;8039;034.45770;+57.09042
  3896; 2.08690612; ; 7.980;8039;034.59604;+57.01019
  3897; 2.08690662; ; 7.680;8039;034.61731;+57.20846
  3898; 2.08690864; ; 9.440;8039;034.70596;+57.09729
  3899; 2.08690899; ; 4.830;8030;034.72203;+57.42133
  3899; 2.08690899; ; 4.800;8039;034.72203;+57.42133
  3901; 2.08690950; ;10.690;8039;034.73671;+57.18078
  3902; 2.08690978; ;10.160;8039;034.74575;+57.15728
  3903; 2.08691057; ; 5.680;8011;034.76855;+57.13550
  3903; 2.08691057; ; 5.680;8030;034.76855;+57.13550
  3903; 2.08691057; ; 5.650;8039;034.76855;+57.13550
  3906; 2.08691078; ; 9.160;8039;034.77682;+57.12639
  3907; 2.08691162; ; 5.740;8011;034.80809;+57.16923
  3907; 2.08691162; ; 5.740;8030;034.80809;+57.16923
  3907; 2.08691162; ; 5.710;8039;034.80809;+57.16923
  3910; 2.08691187; ;10.210;8039;034.80000;+57.18333
  3911; 2.08691586; ; 8.460;8039;035.06552;+57.09860
  3912; 2.08841655; ; 4.290;8011;035.12085;+56.99312
  3912; 2.08841655; ; 4.330;8030;035.12085;+56.99312
  3912; 2.08841655; ; 4.300;8039;035.12085;+56.99312
  3915; 2.08841818; ; 4.720;8011;035.24865;+57.15850
  3915; 2.08841818; ; 4.740;8030;035.24865;+57.15850
  3915; 2.08841818; ; 4.710;8039;035.24865;+57.15850
  3918; 2.08841899; ; 8.000;8039;035.29350;+56.86567
  3919; 2.08842088; ;      ;8111;035.42500;+57.13333
  3920; 2.08842138; ; 7.860;8039;035.46169;+57.38656
  3921; 2.08842139; ;10.900;8039;035.45000;+57.15000
  3922; 2.08842172; ; 8.180;8039;035.46839;+56.90501
  3923; 2.08842178; ; 5.340;8011;035.48098;+57.24292
  3923; 2.08842178; ; 5.340;8030;035.48098;+57.24292
  3923; 2.08842178; ; 5.310;8039;035.48098;+57.24292
  3923; 2.08842178; ; 5.420;8054;035.48098;+57.24292
  3927; 2.08842185; ;10.500;8039;035.47500;+57.10000
  3928; 2.08842227; ; 7.500;8039;035.50247;+57.14496
  3929; 2.08842232; ;10.710;8039;035.47500;+57.13333
  3930; 2.08842235; ; 8.820;8039;035.50387;+57.13730
  3931; 2.08842246; ; 9.430;8039;035.51167;+57.14056
  3932; 2.08842251; ;11.050;8039;035.50000;+57.13333
  3933; 2.08842417; ; 4.360;8030;035.60124;+57.10954
  3933; 2.08842417; ; 4.330;8039;035.60124;+57.10954
  3935; 2.08842541; ; 8.610;8039;035.68150;+57.08676
  3936; 2.08842589; ; 6.160;8011;035.72290;+57.24515
  3936; 2.08842589; ; 6.160;8030;035.72290;+57.24515
  3936; 2.08842589; ; 6.130;8039;035.72290;+57.24515
  3939; 2.08842621; ; 5.900;8039;035.75177;+57.38701
  3940; 2.08842691; ; 4.990;8011;035.79597;+57.19954
  3940; 2.08842691; ; 4.950;8030;035.79597;+57.19954
  3940; 2.08842691; ; 4.920;8039;035.79597;+57.19954
  3943; 2.08842758; ; 5.190;8011;035.85045;+57.21196
  3943; 2.08842758; ; 5.240;8030;035.85045;+57.21196
  3943; 2.08842758; ; 5.210;8039;035.85045;+57.21196
  3946; 2.09570001; ; 6.920;8039;038.38661;+57.53743
  3946; 2.15450001; ; 4.410;8029;064.56091;+50.29550
  3946; 2.20240001; ; 8.740;8005;085.47500;-01.85000
  3946; 2.20240001; ; 8.710;8011;085.47500;-01.85000
  3946; 2.20240001; ; 8.710;8137;085.47500;-01.85000
  3951; 2.20990484; ; 6.740;8057;088.07850;+32.55279
  3952; 2.21290001; ; 6.280;8054;090.27446;+23.33900
  3953; 2.22320001; ; 5.320;8029;096.98987;-04.76215
  3953; 2.22320021; ;      ;8111;097.09410;-04.46214
  3955; 2.22440014; ; 7.640;8011;097.90999;+05.02678
  3955; 2.22440014; ; 7.670;8048;097.90999;+05.02678
  3957; 2.22440028; ; 6.460;8011;097.98133;+04.94286
  3957; 2.22440028; ; 6.420;8048;097.98133;+04.94286
  3959; 2.22440047; ; 6.820;8011;098.03878;+04.82353
  3959; 2.22440047; ; 6.810;8048;098.03878;+04.82353
  3961; 2.22440050; ; 7.850;8048;098.04364;+04.96662
  3962; 2.22440056; ; 4.580;8029;098.08002;+04.85600
  3963; 2.22640020; ;      ;8085;099.86856;+09.70113
  3964; 2.22640030; ;      ;8085;099.97023;+09.46877
  3965; 2.22640036; ;      ;8085;100.02000;+09.57972
  3965; 2.22640036; ;10.950;8152;100.02000;+09.57972
  3967; 2.22640043; ;      ;8085;100.08945;+09.69735
  3968; 2.22640046; ;      ;8085;100.10312;+09.76900
  3968; 2.22640046; ; 8.810;8152;100.10312;+09.76900
  3970; 2.22640050; ;      ;8085;100.11911;+09.81785
  3971; 2.22640068; ;      ;8085;100.15608;+09.91608
  3972; 2.22640083; ;      ;8085;100.17622;+09.65591
  3973; 2.22640084; ;      ;8085;100.17571;+09.56044
  3974; 2.22640088; ;      ;8085;100.18011;+09.76714
  3975; 2.22640090; ;      ;8085;100.18583;+09.80083
  3976; 2.22640100; ;      ;8085;100.20375;+09.86250
  3976; 2.22640100; ; 9.780;8152;100.20375;+09.86250
  3978; 2.22640104; ;      ;8085;100.20625;+09.88972
  3979; 2.22640107; ;      ;8085;100.21311;+10.02887
  3980; 2.22640108; ;      ;8085;100.21321;+09.74619
  3981; 2.22640109; ;      ;8085;100.21482;+09.86372
  3982; 2.22640112; ;      ;8085;100.21583;+09.65222
  3983; 2.22640125; ;      ;8085;100.25000;+09.80000
  3984; 2.22640131; ;      ;8111;100.24442;+09.89575
  3984; 2.22640131;D; 4.990;8029;100.24442;+09.89575
  3984; 2.22640131;D;      ;8085;100.24442;+09.89575
  3987; 2.22640132; ;      ;8085;100.24379;+09.55882
  3988; 2.22640137; ;      ;8085;100.25000;+09.87167
  3989; 2.22640138; ;      ;8085;100.25288;+09.40331
  3989; 2.22640138; ;10.110;8152;100.25288;+09.40331
  3991; 2.22640145; ;      ;8085;100.25583;+09.47056
  3991; 2.22640145; ;10.560;8152;100.25583;+09.47056
  3993; 2.22640151; ;      ;8085;100.27500;+09.78333
  3994; 2.22640154; ;      ;8085;100.26562;+09.52217
  3995; 2.22640157; ;      ;8085;100.26715;+09.55053
  3996; 2.22640158; ;      ;8085;100.26875;+09.91222
  3997; 2.22640165; ;      ;8085;100.27417;+09.38222
  3997; 2.22640165; ;10.740;8152;100.27417;+09.38222
  3999; 2.22640179; ;      ;8085;100.29167;+09.89000
  3999; 2.22640179; ; 9.810;8152;100.29167;+09.89000
  4001; 2.22640187; ;      ;8085;100.30390;+09.59720
  4002; 2.22640189; ;      ;8085;100.30333;+09.45944
  4003; 2.22640190; ;      ;8085;100.25000;+09.58333
  4004; 2.22640206; ;      ;8085;100.34187;+09.73101
  4005; 2.22640209; ;      ;8085;100.34833;+09.56611
  4006; 2.22640212; ;      ;8085;100.36377;+09.85400
  4007; 2.22640215; ;      ;8085;100.37529;+09.82980
  4007; 2.22640215; ; 9.180;8152;100.37529;+09.82980
  4009; 2.22640222; ;      ;8085;100.39424;+09.86053
  4009; 2.22640222; ; 9.750;8152;100.39424;+09.86053
  4011; 2.22640228; ;      ;8085;100.45000;+09.71667
  4012; 2.22640318; ;      ;8085;100.00000;+09.53333
  4013; 2.22640320; ;      ;8085;100.00000;+09.58333
  4014; 2.22640416; ;      ;8085;100.26667;+09.39167
  4015; 2.22640493; ;      ;8085;100.40000;+09.55000
  4016; 2.23010143; ; 6.830;8054;102.89211;+00.29734
  4017; 2.23620023; ; 4.620;8029;109.67703;-24.95438
  4018; 2.24220009; ; 1.980;8050;113.44985;-14.52389
  4018; 2.24220009; ; 2.090;8057;113.44985;-14.52389
  4018; 2.24220009; ;      ;8142;113.44985;-14.52389
  4021; 2.24220045; ; 5.870;8062;114.01622;-14.49277
  4021; 2.24220045; ; 5.820;8062;114.01622;-14.49277
  4023; 2.24390001; ; 5.020;8029;115.21915;-31.66117
  4024; 2.24510175; ; 5.090;8029;114.86391;-38.30802
  4025; 2.24510187; ; 5.870;8049;114.99167;-37.57944
  4025; 2.24510187; ; 5.970;8062;114.99167;-37.57944
  4025; 2.24510187; ; 5.870;8062;114.99167;-37.57944
  4025; 2.24510187; ; 5.960;8062;114.99167;-37.57944
  4029; 2.24510254; ; 1.260;8029;116.31373;-37.96858
  4030; 2.25160001; ; 8.660;8116;119.49180;-60.84600
  4031; 2.25160002; ; 8.710;8116;119.40776;-60.90894
  4032; 2.25160005; ; 8.350;8116;119.19662;-60.84086
  4033; 2.25160006; ; 8.840;8116;119.08360;-60.80097
  4034; 2.25160010; ; 7.550;8116;119.33802;-60.76751
  4035; 2.25160011; ; 8.380;8116;119.45488;-60.68364
  4036; 2.25160012; ; 8.950;8116;119.38224;-60.63091
  4037; 2.25160013; ; 8.120;8116;119.22783;-60.59850
  4038; 2.25160015; ; 7.590;8116;119.51213;-60.61479
  4039; 2.25160019; ; 7.560;8116;119.68158;-60.70142
  4040; 2.25160020; ; 8.220;8116;119.81124;-60.58709
  4041; 2.25160023; ; 8.220;8116;119.99087;-60.74681
  4042; 2.25160026; ; 9.080;8116;119.83869;-60.81568
  4043; 2.25160029; ; 8.160;8116;120.26104;-60.93307
  4044; 2.25160037; ; 8.100;8116;119.55420;-60.87412
  4045; 2.25160039; ; 8.650;8116;119.39497;-61.05852
  4046; 2.25160041; ; 8.830;8116;119.44133;-60.82622
  4047; 2.25160048; ; 8.730;8116;119.62797;-60.72914
  4048; 2.25160063; ; 9.010;8116;120.01525;-60.77566
  4049; 2.25160091; ; 8.250;8116;119.44862;-60.60972
  4050; 2.25160110; ; 2.490;8037;119.90643;-60.58706
  4050; 2.25160110; ; 2.610;8116;119.90643;-60.58706
  4052; 2.25160119; ; 3.840;8116;119.07770;-60.52644
  4053; 2.25160126; ; 6.810;8116;119.43841;-60.92646
  4054; 2.25160127; ; 8.680;8116;119.51042;-60.81289
  4055; 2.25160128; ; 5.110;8116;119.54010;-60.81692
  4056; 2.25160129; ; 6.980;8116;119.55354;-60.80135
  4057; 2.25160132; ; 8.110;8116;119.61370;-60.80206
  4058; 2.25160134; ; 5.840;8116;119.71063;-60.82446
  4058; 2.25160134; ; 5.780;8062;119.71063;-60.82446
  4058; 2.25160134; ; 5.920;8062;119.71063;-60.82446
  4061; 2.26320009; ;10.390;8039;129.20000;+19.78333
  4062; 2.26320016; ; 8.590;8039;129.25846;+19.60479
  4063; 2.26320023; ;10.390;8039;129.29833;+19.80361
  4064; 2.26320027; ;10.500;8039;129.32667;+19.69889
  4065; 2.26320030; ;10.550;8039;129.35000;+20.16667
  4066; 2.26320031; ; 9.040;8039;129.36635;+19.56225
  4067; 2.26320032; ;10.580;8039;129.36500;+19.61750
  4068; 2.26320034; ; 8.880;8039;129.36747;+19.16235
  4069; 2.26320038; ; 8.310;8039;129.39090;+20.01367
  4070; 2.26320040; ; 7.580;8039;129.40415;+19.73291
  4071; 2.26320045; ; 7.930;8039;129.41961;+19.51842
  4072; 2.26320047; ; 9.170;8039;129.42652;+19.13376
  4073; 2.26320049; ; 9.890;8039;129.44417;+19.43835
  4074; 2.26320050; ; 6.440;8039;129.44485;+19.26722
  4075; 2.26320055; ;10.250;8039;129.45875;+19.89139
  4076; 2.26320058; ;10.370;8039;129.46750;+19.98722
  4077; 2.26320070; ;10.860;8039;129.48792;+19.23611
  4078; 2.26320090; ; 9.970;8039;129.55944;+19.36539
  4079; 2.26320100; ; 9.780;8039;129.60125;+20.10607
  4080; 2.26320114; ; 7.870;8039;129.65777;+19.98975
  4081; 2.26320124; ; 8.520;8039;129.69561;+19.50093
  4082; 2.26320127; ;10.030;8039;129.70875;+20.06778
  4083; 2.26320142; ; 8.620;8039;129.76179;+19.72473
  4084; 2.26320143; ; 8.010;8039;129.76494;+19.99974
  4085; 2.26320146; ; 8.810;8039;129.77181;+20.11717
  4086; 2.26320150; ; 7.040;8039;129.77545;+19.67682
  4087; 2.26320154; ; 8.130;8039;129.78791;+19.59240
  4088; 2.26320155; ; 8.830;8039;129.79250;+19.67806
  4089; 2.26320162; ; 9.830;8039;129.80250;+19.11972
  4090; 2.26320164; ;10.380;8039;129.81292;+20.21056
  4091; 2.26320181; ; 9.670;8039;129.85542;+19.46111
  4092; 2.26320182; ; 9.460;8039;129.87833;+20.07056
  4093; 2.26320184; ;10.450;8039;129.86958;+19.47333
  4094; 2.26320196; ; 9.930;8039;129.89809;+18.87690
  4095; 2.26320203; ; 7.410;8039;129.92828;+20.08622
  4096; 2.26320204; ; 6.280;8039;129.92773;+19.77846
  4097; 2.26320207; ; 7.360;8039;129.93611;+19.27521
  4098; 2.26320208; ; 9.870;8039;129.94065;+19.36671
  4099; 2.26320212; ; 5.380;8039;129.96131;+19.54082
  4100; 2.26320213; ;10.730;8039;129.97500;+19.55000
  4101; 2.26320217; ; 9.550;8039;129.96875;+19.31250
  4102; 2.26320218; ; 8.820;8039;129.97636;+20.56022
  4103; 2.26320222; ; 9.430;8039;129.97945;+20.06502
  4104; 2.26320224; ; 7.040;8039;129.98540;+19.55299
  4105; 2.26320226; ; 8.430;8039;129.99323;+20.15824
  4106; 2.26320227; ; 8.890;8039;129.99195;+19.20163
  4107; 2.26320229; ; 7.210;8039;129.99072;+19.54147
  4108; 2.26320232; ; 8.660;8039;129.99616;+20.03142
  4109; 2.26320236; ;10.560;8039;130.00000;+19.56667
  4110; 2.26320238; ; 9.590;8039;130.00226;+19.80649
  4111; 2.26320239; ; 9.020;8039;130.00541;+20.13563
  4112; 2.26320244; ; 9.330;8039;130.00694;+18.99964
  4113; 2.26320250; ; 9.120;8039;130.02208;+19.73083
  4114; 2.26320253; ; 5.200;8029;130.02674;+20.00779
  4115; 2.26320257; ; 9.970;8039;130.02667;+19.30722
  4116; 2.26320258; ; 9.500;8039;130.02500;+19.45000
  4117; 2.26320263; ;10.930;8039;130.04083;+19.62139
  4118; 2.26320265; ; 6.570;8039;130.04772;+19.97113
  4119; 2.26320268; ; 9.160;8039;130.05292;+19.64111
  4120; 2.26320271; ; 8.360;8039;130.06396;+19.99430
  4121; 2.26320275; ; 9.160;8039;130.07344;+19.78756
  4122; 2.26320276; ; 7.330;8039;130.07541;+19.53199
  4122; 2.26320276; ; 7.330;8131;130.07541;+19.53199
  4124; 2.26320279; ; 7.440;8039;130.08645;+19.68673
  4125; 2.26320282; ; 9.360;8039;130.09292;+20.10722
  4126; 2.26320283; ; 5.210;8029;130.09203;+19.66994
  4126; 2.26320283; ; 5.210;8039;130.09203;+19.66994
  4128; 2.26320284; ; 6.360;8039;130.08393;+19.34899
  4129; 2.26320286; ; 7.750;8039;130.09777;+19.83497
  4129; 2.26320286; ; 7.750;8131;130.09777;+19.83497
  4131; 2.26320287; ; 8.840;8039;130.09708;+19.67306
  4132; 2.26320288; ; 9.890;8039;130.10000;+19.46667
  4133; 2.26320292; ; 7.730;8039;130.11146;+20.18200
  4134; 2.26320293; ; 9.260;8039;130.10667;+19.47556
  4135; 2.26320295; ; 8.770;8039;130.10892;+19.68647
  4136; 2.26320297; ;10.430;8039;130.11958;+20.31250
  4137; 2.26320300; ; 6.070;8029;130.11255;+19.54481
  4137; 2.26320300; ; 6.070;8039;130.11255;+19.54481
  4139; 2.26320301; ;10.270;8039;130.11458;+19.27778
  4140; 2.26320304; ;10.530;8039;130.13292;+20.20167
  4141; 2.26320309; ;10.620;8039;130.13250;+19.85028
